"nombre_archivo","url_descarga","fecha_cargue"
"validacionTroncal20260128.zip","https://storage.googleapis.com/validaciones_tmsa/ValidacionTroncal/validacionTroncal20260128.zip","2026-01-29"
"validacionTroncal20260127.zip","https://storage.googleapis.com/validaciones_tmsa/ValidacionTroncal/validacionTroncal20260127.zip","2026-01-28"
"validacionTroncal20260126.zip","https://storage.googleapis.com/validaciones_tmsa/ValidacionTroncal/validacionTroncal20260126.zip","2026-01-27"
"validacionTroncal20260125.zip","https://storage.googleapis.com/validaciones_tmsa/ValidacionTroncal/validacionTroncal20260125.zip","2026-01-26"
"validacionTroncal20260124.zip","https://storage.googleapis.com/validaciones_tmsa/ValidacionTroncal/validacionTroncal20260124.zip","2026-01-25"
"validacionTroncal20260123.zip","https://storage.googleapis.com/validaciones_tmsa/ValidacionTroncal/validacionTroncal20260123.zip","2026-01-24"
"validacionTroncal20260122.zip","https://storage.googleapis.com/validaciones_tmsa/ValidacionTroncal/validacionTroncal20260122.zip","2026-01-23"
"validacionTroncal20260121.zip","https://storage.googleapis.com/validaciones_tmsa/ValidacionTroncal/validacionTroncal20260121.zip","2026-01-22"
"validacionTroncal20260120.zip","https://storage.googleapis.com/validaciones_tmsa/ValidacionTroncal/validacionTroncal20260120.zip","2026-01-21"
"validacionTroncal20260119.zip","https://storage.googleapis.com/validaciones_tmsa/ValidacionTroncal/validacionTroncal20260119.zip","2026-01-20"
"validacionTroncal20260118.zip","https://storage.googleapis.com/validaciones_tmsa/ValidacionTroncal/validacionTroncal20260118.zip","2026-01-19"
"validacionTroncal20260117.zip","https://storage.googleapis.com/validaciones_tmsa/ValidacionTroncal/validacionTroncal20260117.zip","2026-01-18"
"validacionTroncal20260116.zip","https://storage.googleapis.com/validaciones_tmsa/ValidacionTroncal/validacionTroncal20260116.zip","2026-01-17"
"validacionTroncal20260115.zip","https://storage.googleapis.com/validaciones_tmsa/ValidacionTroncal/validacionTroncal20260115.zip","2026-01-16"
"validacionTroncal20260114.zip","https://storage.googleapis.com/validaciones_tmsa/ValidacionTroncal/validacionTroncal20260114.zip","2026-01-15"
"validacionTroncal20260113.zip","https://storage.googleapis.com/validaciones_tmsa/ValidacionTroncal/validacionTroncal20260113.zip","2026-01-14"
"validacionTroncal20260112.zip","https://storage.googleapis.com/validaciones_tmsa/ValidacionTroncal/validacionTroncal20260112.zip","2026-01-13"
"validacionTroncal20260111.zip","https://storage.googleapis.com/validaciones_tmsa/ValidacionTroncal/validacionTroncal20260111.zip","2026-01-12"
"validacionTroncal20260110.zip","https://storage.googleapis.com/validaciones_tmsa/ValidacionTroncal/validacionTroncal20260110.zip","2026-01-11"
"validacionTroncal20260109.zip","https://storage.googleapis.com/validaciones_tmsa/ValidacionTroncal/validacionTroncal20260109.zip","2026-01-10"
"validacionTroncal20260108.zip","https://storage.googleapis.com/validaciones_tmsa/ValidacionTroncal/validacionTroncal20260108.zip","2026-01-09"
"validacionTroncal20260107.zip","https://storage.googleapis.com/validaciones_tmsa/ValidacionTroncal/validacionTroncal20260107.zip","2026-01-08"
"validacionTroncal20260106.zip","https://storage.googleapis.com/validaciones_tmsa/ValidacionTroncal/validacionTroncal20260106.zip","2026-01-07"
"validacionTroncal20260105.zip","https://storage.googleapis.com/validaciones_tmsa/ValidacionTroncal/validacionTroncal20260105.zip","2026-01-06"
"validacionTroncal20260104.zip","https://storage.googleapis.com/validaciones_tmsa/ValidacionTroncal/validacionTroncal20260104.zip","2026-01-05"
"validacionTroncal20260103.zip","https://storage.googleapis.com/validaciones_tmsa/ValidacionTroncal/validacionTroncal20260103.zip","2026-01-04"
"validacionTroncal20260102.zip","https://storage.googleapis.com/validaciones_tmsa/ValidacionTroncal/validacionTroncal20260102.zip","2026-01-03"
"validacionTroncal20260101.zip","https://storage.googleapis.com/validaciones_tmsa/ValidacionTroncal/validacionTroncal20260101.zip","2026-01-02"
"validacionTroncal20251231.zip","https://storage.googleapis.com/validaciones_tmsa/ValidacionTroncal/validacionTroncal20251231.zip","2026-01-01"
"validacionTroncal20251230.zip","https://storage.googleapis.com/validaciones_tmsa/ValidacionTroncal/validacionTroncal20251230.zip","2025-12-31"
"validacionTroncal20251229.zip","https://storage.googleapis.com/validaciones_tmsa/ValidacionTroncal/validacionTroncal20251229.zip","2025-12-30"
"validacionTroncal20251228.zip","https://storage.googleapis.com/validaciones_tmsa/ValidacionTroncal/validacionTroncal20251228.zip","2025-12-29"
"validacionTroncal20251227.zip","https://storage.googleapis.com/validaciones_tmsa/ValidacionTroncal/validacionTroncal20251227.zip","2025-12-28"
"validacionTroncal20251226.zip","https://storage.googleapis.com/validaciones_tmsa/ValidacionTroncal/validacionTroncal20251226.zip","2025-12-27"
"validacionTroncal20251225.zip","https://storage.googleapis.com/validaciones_tmsa/ValidacionTroncal/validacionTroncal20251225.zip","2025-12-26"
"validacionTroncal20251224.zip","https://storage.googleapis.com/validaciones_tmsa/ValidacionTroncal/validacionTroncal20251224.zip","2025-12-25"
"validacionTroncal20251223.zip","https://storage.googleapis.com/validaciones_tmsa/ValidacionTroncal/validacionTroncal20251223.zip","2025-12-24"
"validacionTroncal20251222.zip","https://storage.googleapis.com/validaciones_tmsa/ValidacionTroncal/validacionTroncal20251222.zip","2025-12-23"
"validacionTroncal20251221.zip","https://storage.googleapis.com/validaciones_tmsa/ValidacionTroncal/validacionTroncal20251221.zip","2025-12-22"
"validacionTroncal20251220.zip","https://storage.googleapis.com/validaciones_tmsa/ValidacionTroncal/validacionTroncal20251220.zip","2025-12-21"
"validacionTroncal20251219.zip","https://storage.googleapis.com/validaciones_tmsa/ValidacionTroncal/validacionTroncal20251219.zip","2025-12-20"
"validacionTroncal20251218.zip","https://storage.googleapis.com/validaciones_tmsa/ValidacionTroncal/validacionTroncal20251218.zip","2025-12-19"
"validacionTroncal20251217.zip","https://storage.googleapis.com/validaciones_tmsa/ValidacionTroncal/validacionTroncal20251217.zip","2025-12-18"
"validacionTroncal20251216.zip","https://storage.googleapis.com/validaciones_tmsa/ValidacionTroncal/validacionTroncal20251216.zip","2025-12-17"
"validacionTroncal20251215.zip","https://storage.googleapis.com/validaciones_tmsa/ValidacionTroncal/validacionTroncal20251215.zip","2025-12-16"
"validacionTroncal20251214.zip","https://storage.googleapis.com/validaciones_tmsa/ValidacionTroncal/validacionTroncal20251214.zip","2025-12-15"
"validacionTroncal20251213.zip","https://storage.googleapis.com/validaciones_tmsa/ValidacionTroncal/validacionTroncal20251213.zip","2025-12-14"
"validacionTroncal20251212.zip","https://storage.googleapis.com/validaciones_tmsa/ValidacionTroncal/validacionTroncal20251212.zip","2025-12-13"
"validacionTroncal20251211.zip","https://storage.googleapis.com/validaciones_tmsa/ValidacionTroncal/validacionTroncal20251211.zip","2025-12-12"
"validacionTroncal20251210.zip","https://storage.googleapis.com/validaciones_tmsa/ValidacionTroncal/validacionTroncal20251210.zip","2025-12-11"
"validacionTroncal20251209.zip","https://storage.googleapis.com/validaciones_tmsa/ValidacionTroncal/validacionTroncal20251209.zip","2025-12-10"
"validacionTroncal20251208.zip","https://storage.googleapis.com/validaciones_tmsa/ValidacionTroncal/validacionTroncal20251208.zip","2025-12-09"
"validacionTroncal20251207.zip","https://storage.googleapis.com/validaciones_tmsa/ValidacionTroncal/validacionTroncal20251207.zip","2025-12-08"
"validacionTroncal20251206.zip","https://storage.googleapis.com/validaciones_tmsa/ValidacionTroncal/validacionTroncal20251206.zip","2025-12-07"
"validacionTroncal20251205.zip","https://storage.googleapis.com/validaciones_tmsa/ValidacionTroncal/validacionTroncal20251205.zip","2025-12-06"
"validacionTroncal20251204.zip","https://storage.googleapis.com/validaciones_tmsa/ValidacionTroncal/validacionTroncal20251204.zip","2025-12-05"
"validacionTroncal20251203.zip","https://storage.googleapis.com/validaciones_tmsa/ValidacionTroncal/validacionTroncal20251203.zip","2025-12-04"
"validacionTroncal20251202.zip","https://storage.googleapis.com/validaciones_tmsa/ValidacionTroncal/validacionTroncal20251202.zip","2025-12-03"
"validacionTroncal20251201.zip","https://storage.googleapis.com/validaciones_tmsa/ValidacionTroncal/validacionTroncal20251201.zip","2025-12-02"
"validacionTroncal20251130.zip","https://storage.googleapis.com/validaciones_tmsa/ValidacionTroncal/validacionTroncal20251130.zip","2025-12-01"
"validacionTroncal20251129.zip","https://storage.googleapis.com/validaciones_tmsa/ValidacionTroncal/validacionTroncal20251129.zip","2025-11-30"
"validacionTroncal20251128.zip","https://storage.googleapis.com/validaciones_tmsa/ValidacionTroncal/validacionTroncal20251128.zip","2025-11-29"
"validacionTroncal20251127.zip","https://storage.googleapis.com/validaciones_tmsa/ValidacionTroncal/validacionTroncal20251127.zip","2025-11-28"
"validacionTroncal20251126.zip","https://storage.googleapis.com/validaciones_tmsa/ValidacionTroncal/validacionTroncal20251126.zip","2025-11-27"
"validacionTroncal20251125.zip","https://storage.googleapis.com/validaciones_tmsa/ValidacionTroncal/validacionTroncal20251125.zip","2025-11-26"
"validacionTroncal20251124.zip","https://storage.googleapis.com/validaciones_tmsa/ValidacionTroncal/validacionTroncal20251124.zip","2025-11-25"
"validacionTroncal20251123.zip","https://storage.googleapis.com/validaciones_tmsa/ValidacionTroncal/validacionTroncal20251123.zip","2025-11-24"
"validacionTroncal20251122.zip","https://storage.googleapis.com/validaciones_tmsa/ValidacionTroncal/validacionTroncal20251122.zip","2025-11-23"
"validacionTroncal20251121.zip","https://storage.googleapis.com/validaciones_tmsa/ValidacionTroncal/validacionTroncal20251121.zip","2025-11-22"
"validacionTroncal20251120.zip","https://storage.googleapis.com/validaciones_tmsa/ValidacionTroncal/validacionTroncal20251120.zip","2025-11-21"
"validacionTroncal20251119.zip","https://storage.googleapis.com/validaciones_tmsa/ValidacionTroncal/validacionTroncal20251119.zip","2025-11-20"
"validacionTroncal20251118.zip","https://storage.googleapis.com/validaciones_tmsa/ValidacionTroncal/validacionTroncal20251118.zip","2025-11-19"
"validacionTroncal20251117.zip","https://storage.googleapis.com/validaciones_tmsa/ValidacionTroncal/validacionTroncal20251117.zip","2025-11-18"
"validacionTroncal20251116.zip","https://storage.googleapis.com/validaciones_tmsa/ValidacionTroncal/validacionTroncal20251116.zip","2025-11-17"
"validacionTroncal20251115.zip","https://storage.googleapis.com/validaciones_tmsa/ValidacionTroncal/validacionTroncal20251115.zip","2025-11-16"
"validacionTroncal20251114.zip","https://storage.googleapis.com/validaciones_tmsa/ValidacionTroncal/validacionTroncal20251114.zip","2025-11-15"
"validacionTroncal20251113.zip","https://storage.googleapis.com/validaciones_tmsa/ValidacionTroncal/validacionTroncal20251113.zip","2025-11-14"
"validacionTroncal20251112.zip","https://storage.googleapis.com/validaciones_tmsa/ValidacionTroncal/validacionTroncal20251112.zip","2025-11-13"
"validacionTroncal20251111.zip","https://storage.googleapis.com/validaciones_tmsa/ValidacionTroncal/validacionTroncal20251111.zip","2025-11-12"
"validacionTroncal20251110.zip","https://storage.googleapis.com/validaciones_tmsa/ValidacionTroncal/validacionTroncal20251110.zip","2025-11-11"
"validacionTroncal20251109.zip","https://storage.googleapis.com/validaciones_tmsa/ValidacionTroncal/validacionTroncal20251109.zip","2025-11-10"
"validacionTroncal20251108.zip","https://storage.googleapis.com/validaciones_tmsa/ValidacionTroncal/validacionTroncal20251108.zip","2025-11-09"
"validacionTroncal20251107.zip","https://storage.googleapis.com/validaciones_tmsa/ValidacionTroncal/validacionTroncal20251107.zip","2025-11-08"
"validacionTroncal20251106.zip","https://storage.googleapis.com/validaciones_tmsa/ValidacionTroncal/validacionTroncal20251106.zip","2025-11-07"
"validacionTroncal20251105.zip","https://storage.googleapis.com/validaciones_tmsa/ValidacionTroncal/validacionTroncal20251105.zip","2025-11-06"
"validacionTroncal20251104.zip","https://storage.googleapis.com/validaciones_tmsa/ValidacionTroncal/validacionTroncal20251104.zip","2025-11-05"
"validacionTroncal20251103.zip","https://storage.googleapis.com/validaciones_tmsa/ValidacionTroncal/validacionTroncal20251103.zip","2025-11-04"
"validacionTroncal20251102.zip","https://storage.googleapis.com/validaciones_tmsa/ValidacionTroncal/validacionTroncal20251102.zip","2025-11-03"
"validacionTroncal20251101.zip","https://storage.googleapis.com/validaciones_tmsa/ValidacionTroncal/validacionTroncal20251101.zip","2025-11-02"
"validacionTroncal20251031.zip","https://storage.googleapis.com/validaciones_tmsa/ValidacionTroncal/validacionTroncal20251031.zip","2025-11-01"
"validacionTroncal20251030.zip","https://storage.googleapis.com/validaciones_tmsa/ValidacionTroncal/validacionTroncal20251030.zip","2025-10-31"
"validacionTroncal20251029.zip","https://storage.googleapis.com/validaciones_tmsa/ValidacionTroncal/validacionTroncal20251029.zip","2025-10-30"
"validacionTroncal20251028.zip","https://storage.googleapis.com/validaciones_tmsa/ValidacionTroncal/validacionTroncal20251028.zip","2025-10-29"
"validacionTroncal20251027.zip","https://storage.googleapis.com/validaciones_tmsa/ValidacionTroncal/validacionTroncal20251027.zip","2025-10-28"
"validacionTroncal20251026.zip","https://storage.googleapis.com/validaciones_tmsa/ValidacionTroncal/validacionTroncal20251026.zip","2025-10-27"
"validacionTroncal20251025.zip","https://storage.googleapis.com/validaciones_tmsa/ValidacionTroncal/validacionTroncal20251025.zip","2025-10-26"
"validacionTroncal20251024.zip","https://storage.googleapis.com/validaciones_tmsa/ValidacionTroncal/validacionTroncal20251024.zip","2025-10-25"
"validacionTroncal20251023.zip","https://storage.googleapis.com/validaciones_tmsa/ValidacionTroncal/validacionTroncal20251023.zip","2025-10-24"
"validacionTroncal20251022.zip","https://storage.googleapis.com/validaciones_tmsa/ValidacionTroncal/validacionTroncal20251022.zip","2025-10-23"
"validacionTroncal20251021.zip","https://storage.googleapis.com/validaciones_tmsa/ValidacionTroncal/validacionTroncal20251021.zip","2025-10-22"
"validacionTroncal20251020.zip","https://storage.googleapis.com/validaciones_tmsa/ValidacionTroncal/validacionTroncal20251020.zip","2025-10-21"
"validacionTroncal20251019.zip","https://storage.googleapis.com/validaciones_tmsa/ValidacionTroncal/validacionTroncal20251019.zip","2025-10-20"
"validacionTroncal20251018.zip","https://storage.googleapis.com/validaciones_tmsa/ValidacionTroncal/validacionTroncal20251018.zip","2025-10-19"
"validacionTroncal20251017.zip","https://storage.googleapis.com/validaciones_tmsa/ValidacionTroncal/validacionTroncal20251017.zip","2025-10-18"
"validacionTroncal20251016.zip","https://storage.googleapis.com/validaciones_tmsa/ValidacionTroncal/validacionTroncal20251016.zip","2025-10-17"
"validacionTroncal20251015.zip","https://storage.googleapis.com/validaciones_tmsa/ValidacionTroncal/validacionTroncal20251015.zip","2025-10-16"
"validacionTroncal20251014.zip","https://storage.googleapis.com/validaciones_tmsa/ValidacionTroncal/validacionTroncal20251014.zip","2025-10-15"
"validacionTroncal20251013.zip","https://storage.googleapis.com/validaciones_tmsa/ValidacionTroncal/validacionTroncal20251013.zip","2025-10-14"
"validacionTroncal20251012.zip","https://storage.googleapis.com/validaciones_tmsa/ValidacionTroncal/validacionTroncal20251012.zip","2025-10-13"
"validacionTroncal20251011.zip","https://storage.googleapis.com/validaciones_tmsa/ValidacionTroncal/validacionTroncal20251011.zip","2025-10-12"
"validacionTroncal20251010.zip","https://storage.googleapis.com/validaciones_tmsa/ValidacionTroncal/validacionTroncal20251010.zip","2025-10-11"
"validacionTroncal20251009.zip","https://storage.googleapis.com/validaciones_tmsa/ValidacionTroncal/validacionTroncal20251009.zip","2025-10-10"
"validacionTroncal20251008.zip","https://storage.googleapis.com/validaciones_tmsa/ValidacionTroncal/validacionTroncal20251008.zip","2025-10-09"
"validacionTroncal20251007.zip","https://storage.googleapis.com/validaciones_tmsa/ValidacionTroncal/validacionTroncal20251007.zip","2025-10-08"
"validacionTroncal20251006.zip","https://storage.googleapis.com/validaciones_tmsa/ValidacionTroncal/validacionTroncal20251006.zip","2025-10-07"
"validacionTroncal20251005.zip","https://storage.googleapis.com/validaciones_tmsa/ValidacionTroncal/validacionTroncal20251005.zip","2025-10-06"
"validacionTroncal20251004.zip","https://storage.googleapis.com/validaciones_tmsa/ValidacionTroncal/validacionTroncal20251004.zip","2025-10-05"
"validacionTroncal20251003.zip","https://storage.googleapis.com/validaciones_tmsa/ValidacionTroncal/validacionTroncal20251003.zip","2025-10-04"
"validacionTroncal20251002.zip","https://storage.googleapis.com/validaciones_tmsa/ValidacionTroncal/validacionTroncal20251002.zip","2025-10-03"
"validacionTroncal20251001.zip","https://storage.googleapis.com/validaciones_tmsa/ValidacionTroncal/validacionTroncal20251001.zip","2025-10-02"
"validacionTroncal20250930.zip","https://storage.googleapis.com/validaciones_tmsa/ValidacionTroncal/validacionTroncal20250930.zip","2025-10-01"
"validacionTroncal20250929.zip","https://storage.googleapis.com/validaciones_tmsa/ValidacionTroncal/validacionTroncal20250929.zip","2025-09-30"
"validacionTroncal20250928.zip","https://storage.googleapis.com/validaciones_tmsa/ValidacionTroncal/validacionTroncal20250928.zip","2025-09-29"
"validacionTroncal20250927.zip","https://storage.googleapis.com/validaciones_tmsa/ValidacionTroncal/validacionTroncal20250927.zip","2025-09-28"
"validacionTroncal20250926.zip","https://storage.googleapis.com/validaciones_tmsa/ValidacionTroncal/validacionTroncal20250926.zip","2025-09-27"
"validacionTroncal20250925.zip","https://storage.googleapis.com/validaciones_tmsa/ValidacionTroncal/validacionTroncal20250925.zip","2025-09-26"
"validacionTroncal20250924.zip","https://storage.googleapis.com/validaciones_tmsa/ValidacionTroncal/validacionTroncal20250924.zip","2025-09-25"
"validacionTroncal20250923.zip","https://storage.googleapis.com/validaciones_tmsa/ValidacionTroncal/validacionTroncal20250923.zip","2025-09-24"
"validacionTroncal20250922.zip","https://storage.googleapis.com/validaciones_tmsa/ValidacionTroncal/validacionTroncal20250922.zip","2025-09-23"
"validacionTroncal20250921.zip","https://storage.googleapis.com/validaciones_tmsa/ValidacionTroncal/validacionTroncal20250921.zip","2025-09-22"
"validacionTroncal20250920.zip","https://storage.googleapis.com/validaciones_tmsa/ValidacionTroncal/validacionTroncal20250920.zip","2025-09-21"
"validacionTroncal20250919.zip","https://storage.googleapis.com/validaciones_tmsa/ValidacionTroncal/validacionTroncal20250919.zip","2025-09-20"
"validacionTroncal20250918.zip","https://storage.googleapis.com/validaciones_tmsa/ValidacionTroncal/validacionTroncal20250918.zip","2025-09-19"
"validacionTroncal20250917.zip","https://storage.googleapis.com/validaciones_tmsa/ValidacionTroncal/validacionTroncal20250917.zip","2025-09-18"
"validacionTroncal20250916.zip","https://storage.googleapis.com/validaciones_tmsa/ValidacionTroncal/validacionTroncal20250916.zip","2025-09-17"
"validacionTroncal20250915.zip","https://storage.googleapis.com/validaciones_tmsa/ValidacionTroncal/validacionTroncal20250915.zip","2025-09-16"
"validacionTroncal20250914.zip","https://storage.googleapis.com/validaciones_tmsa/ValidacionTroncal/validacionTroncal20250914.zip","2025-09-15"
"validacionTroncal20250913.zip","https://storage.googleapis.com/validaciones_tmsa/ValidacionTroncal/validacionTroncal20250913.zip","2025-09-14"
"validacionTroncal20250912.zip","https://storage.googleapis.com/validaciones_tmsa/ValidacionTroncal/validacionTroncal20250912.zip","2025-09-13"
"validacionTroncal20250911.zip","https://storage.googleapis.com/validaciones_tmsa/ValidacionTroncal/validacionTroncal20250911.zip","2025-09-12"
"validacionTroncal20250910.zip","https://storage.googleapis.com/validaciones_tmsa/ValidacionTroncal/validacionTroncal20250910.zip","2025-09-11"
"validacionTroncal20250909.zip","https://storage.googleapis.com/validaciones_tmsa/ValidacionTroncal/validacionTroncal20250909.zip","2025-09-10"
"validacionTroncal20250908.zip","https://storage.googleapis.com/validaciones_tmsa/ValidacionTroncal/validacionTroncal20250908.zip","2025-09-09"
"validacionTroncal20250907.zip","https://storage.googleapis.com/validaciones_tmsa/ValidacionTroncal/validacionTroncal20250907.zip","2025-09-08"
"validacionTroncal20250906.zip","https://storage.googleapis.com/validaciones_tmsa/ValidacionTroncal/validacionTroncal20250906.zip","2025-09-07"
"validacionTroncal20250905.zip","https://storage.googleapis.com/validaciones_tmsa/ValidacionTroncal/validacionTroncal20250905.zip","2025-09-06"
"validacionTroncal20250904.zip","https://storage.googleapis.com/validaciones_tmsa/ValidacionTroncal/validacionTroncal20250904.zip","2025-09-05"
"validacionTroncal20250903.zip","https://storage.googleapis.com/validaciones_tmsa/ValidacionTroncal/validacionTroncal20250903.zip","2025-09-04"
"validacionTroncal20250902.zip","https://storage.googleapis.com/validaciones_tmsa/ValidacionTroncal/validacionTroncal20250902.zip","2025-09-03"
"validacionTroncal20250901.zip","https://storage.googleapis.com/validaciones_tmsa/ValidacionTroncal/validacionTroncal20250901.zip","2025-09-02"
"validacionTroncal20250831.zip","https://storage.googleapis.com/validaciones_tmsa/ValidacionTroncal/validacionTroncal20250831.zip","2025-09-01"
"validacionTroncal20250830.zip","https://storage.googleapis.com/validaciones_tmsa/ValidacionTroncal/validacionTroncal20250830.zip","2025-08-31"
"validacionTroncal20250829.zip","https://storage.googleapis.com/validaciones_tmsa/ValidacionTroncal/validacionTroncal20250829.zip","2025-08-30"
"validacionTroncal20250828.zip","https://storage.googleapis.com/validaciones_tmsa/ValidacionTroncal/validacionTroncal20250828.zip","2025-08-29"
"validacionTroncal20250827.zip","https://storage.googleapis.com/validaciones_tmsa/ValidacionTroncal/validacionTroncal20250827.zip","2025-08-28"
"validacionTroncal20250826.zip","https://storage.googleapis.com/validaciones_tmsa/ValidacionTroncal/validacionTroncal20250826.zip","2025-08-27"
"validacionTroncal20250825.zip","https://storage.googleapis.com/validaciones_tmsa/ValidacionTroncal/validacionTroncal20250825.zip","2025-08-26"
"validacionTroncal20250824.zip","https://storage.googleapis.com/validaciones_tmsa/ValidacionTroncal/validacionTroncal20250824.zip","2025-08-25"
"validacionTroncal20250823.zip","https://storage.googleapis.com/validaciones_tmsa/ValidacionTroncal/validacionTroncal20250823.zip","2025-08-24"
"validacionTroncal20250822.zip","https://storage.googleapis.com/validaciones_tmsa/ValidacionTroncal/validacionTroncal20250822.zip","2025-08-23"
"validacionTroncal20250821.zip","https://storage.googleapis.com/validaciones_tmsa/ValidacionTroncal/validacionTroncal20250821.zip","2025-08-22"
"validacionTroncal20250820.zip","https://storage.googleapis.com/validaciones_tmsa/ValidacionTroncal/validacionTroncal20250820.zip","2025-08-21"
"validacionTroncal20250819.zip","https://storage.googleapis.com/validaciones_tmsa/ValidacionTroncal/validacionTroncal20250819.zip","2025-08-20"
"validacionTroncal20250818.zip","https://storage.googleapis.com/validaciones_tmsa/ValidacionTroncal/validacionTroncal20250818.zip","2025-08-19"
"validacionTroncal20250817.zip","https://storage.googleapis.com/validaciones_tmsa/ValidacionTroncal/validacionTroncal20250817.zip","2025-08-18"
"validacionTroncal20250816.zip","https://storage.googleapis.com/validaciones_tmsa/ValidacionTroncal/validacionTroncal20250816.zip","2025-08-17"
"validacionTroncal20250815.zip","https://storage.googleapis.com/validaciones_tmsa/ValidacionTroncal/validacionTroncal20250815.zip","2025-08-16"
"validacionTroncal20250814.zip","https://storage.googleapis.com/validaciones_tmsa/ValidacionTroncal/validacionTroncal20250814.zip","2025-08-15"
"validacionTroncal20250813.zip","https://storage.googleapis.com/validaciones_tmsa/ValidacionTroncal/validacionTroncal20250813.zip","2025-08-14"
"validacionTroncal20250812.zip","https://storage.googleapis.com/validaciones_tmsa/ValidacionTroncal/validacionTroncal20250812.zip","2025-08-13"
"validacionTroncal20250811.zip","https://storage.googleapis.com/validaciones_tmsa/ValidacionTroncal/validacionTroncal20250811.zip","2025-08-12"
"validacionTroncal20250810.zip","https://storage.googleapis.com/validaciones_tmsa/ValidacionTroncal/validacionTroncal20250810.zip","2025-08-11"
"validacionTroncal20250809.zip","https://storage.googleapis.com/validaciones_tmsa/ValidacionTroncal/validacionTroncal20250809.zip","2025-08-10"
"validacionTroncal20250808.zip","https://storage.googleapis.com/validaciones_tmsa/ValidacionTroncal/validacionTroncal20250808.zip","2025-08-09"
"validacionTroncal20250807.zip","https://storage.googleapis.com/validaciones_tmsa/ValidacionTroncal/validacionTroncal20250807.zip","2025-08-08"
"validacionTroncal20250806.zip","https://storage.googleapis.com/validaciones_tmsa/ValidacionTroncal/validacionTroncal20250806.zip","2025-08-07"
"validacionTroncal20250805.zip","https://storage.googleapis.com/validaciones_tmsa/ValidacionTroncal/validacionTroncal20250805.zip","2025-08-06"
"validacionTroncal20250804.zip","https://storage.googleapis.com/validaciones_tmsa/ValidacionTroncal/validacionTroncal20250804.zip","2025-08-05"
"validacionTroncal20250803.zip","https://storage.googleapis.com/validaciones_tmsa/ValidacionTroncal/validacionTroncal20250803.zip","2025-08-04"
"validacionTroncal20250802.zip","https://storage.googleapis.com/validaciones_tmsa/ValidacionTroncal/validacionTroncal20250802.zip","2025-08-03"
"validacionTroncal20250801.zip","https://storage.googleapis.com/validaciones_tmsa/ValidacionTroncal/validacionTroncal20250801.zip","2025-08-02"
"validacionTroncal20250731.zip","https://storage.googleapis.com/validaciones_tmsa/ValidacionTroncal/validacionTroncal20250731.zip","2025-08-01"
"validacionTroncal20250730.zip","https://storage.googleapis.com/validaciones_tmsa/ValidacionTroncal/validacionTroncal20250730.zip","2025-07-31"
"validacionTroncal20250729.zip","https://storage.googleapis.com/validaciones_tmsa/ValidacionTroncal/validacionTroncal20250729.zip","2025-07-30"
"validacionTroncal20250728.zip","https://storage.googleapis.com/validaciones_tmsa/ValidacionTroncal/validacionTroncal20250728.zip","2025-07-29"
"validacionTroncal20250727.zip","https://storage.googleapis.com/validaciones_tmsa/ValidacionTroncal/validacionTroncal20250727.zip","2025-07-28"
"validacionTroncal20250726.zip","https://storage.googleapis.com/validaciones_tmsa/ValidacionTroncal/validacionTroncal20250726.zip","2025-07-27"
"validacionTroncal20250725.zip","https://storage.googleapis.com/validaciones_tmsa/ValidacionTroncal/validacionTroncal20250725.zip","2025-07-26"
"validacionTroncal20250724.zip","https://storage.googleapis.com/validaciones_tmsa/ValidacionTroncal/validacionTroncal20250724.zip","2025-07-25"
"validacionTroncal20250723.zip","https://storage.googleapis.com/validaciones_tmsa/ValidacionTroncal/validacionTroncal20250723.zip","2025-07-24"
"validacionTroncal20250722.zip","https://storage.googleapis.com/validaciones_tmsa/ValidacionTroncal/validacionTroncal20250722.zip","2025-07-23"
"validacionTroncal20250721.zip","https://storage.googleapis.com/validaciones_tmsa/ValidacionTroncal/validacionTroncal20250721.zip","2025-07-22"
"validacionTroncal20250720.zip","https://storage.googleapis.com/validaciones_tmsa/ValidacionTroncal/validacionTroncal20250720.zip","2025-07-21"
"validacionTroncal20250719.zip","https://storage.googleapis.com/validaciones_tmsa/ValidacionTroncal/validacionTroncal20250719.zip","2025-07-20"
"validacionTroncal20250718.zip","https://storage.googleapis.com/validaciones_tmsa/ValidacionTroncal/validacionTroncal20250718.zip","2025-07-19"
"validacionTroncal20250717.zip","https://storage.googleapis.com/validaciones_tmsa/ValidacionTroncal/validacionTroncal20250717.zip","2025-07-18"
"validacionTroncal20250716.zip","https://storage.googleapis.com/validaciones_tmsa/ValidacionTroncal/validacionTroncal20250716.zip","2025-07-17"
"validacionTroncal20250715.zip","https://storage.googleapis.com/validaciones_tmsa/ValidacionTroncal/validacionTroncal20250715.zip","2025-07-16"
"validacionTroncal20250714.zip","https://storage.googleapis.com/validaciones_tmsa/ValidacionTroncal/validacionTroncal20250714.zip","2025-07-15"
"validacionTroncal20250713.zip","https://storage.googleapis.com/validaciones_tmsa/ValidacionTroncal/validacionTroncal20250713.zip","2025-07-14"
"validacionTroncal20250712.zip","https://storage.googleapis.com/validaciones_tmsa/ValidacionTroncal/validacionTroncal20250712.zip","2025-07-13"
"validacionTroncal20250711.zip","https://storage.googleapis.com/validaciones_tmsa/ValidacionTroncal/validacionTroncal20250711.zip","2025-07-12"
